""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"method"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"exposure_process"	"disease_name"	"disease_stage"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"subm_obs_id"	"uniq_obs_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL23A"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL23A"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL10"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL10"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"HLA-DPA1"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"HLA-DPA1"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL3"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL3"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"S100A9"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"S100A9"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL10A"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL10A"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL27"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL27"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"TPT1"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"TPT1"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPLP0"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPLP0"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPS3A"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPS3A"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL38"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL38"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL13"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL13"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"SNHG8"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"SNHG8"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL15"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL15"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"TOMM7"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"TOMM7"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL7"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL7"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
""	"hipc_inf_gene_32788292_27"	"2020.08.14"	"hipc_inf_gene_32788292_27"	"RPL5"	"2021-03-31"	"Atlanta"	"38"	"90"	"years"	"12"	"non-classical monocyte"	"CL:0000875"	"CITE-seq"	"RPL5"	"N"	"gene expression"	"down"	"pooled moderate and severe COVID-19 vs healthy"	"onset of symptoms"	"various"	"days"	"2697049"	"occurrence of infectious disease"	"COVID-19"	"moderate and severe"	"32788292"	"2020-09-04"	"https://pubmed.ncbi.nlm.nih.gov/32788292/"	"Suppl Table S4"	"PBMCs enriched for DCs"	"63"	"63"	"27"	"69"	"32788292_27_69"	"hipc_inf_gene_sig_32788292_27.txt"	"hipc_inf_gene_sig_complete_32788292_27.txt"
