""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"method"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"exposure_process"	"disease_name"	"disease_stage"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"GLRX5"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"GLRX5"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"MPP1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"MPP1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"GMPR"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"GMPR"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"ADIPOR1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"ADIPOR1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"WNK1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"WNK1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"SELENBP1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"SELENBP1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"RNF10"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"RNF10"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"ISCU"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"ISCU"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"NCOA4"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"NCOA4"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"ANP32B"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"ANP32B"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"FTH1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"FTH1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"YPEL3"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"YPEL3"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
""	"hipc_inf_gene_32788292_57"	"2020.08.14"	"hipc_inf_gene_32788292_57"	"BCL2L1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"BCL2L1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell RBC cluster (listed in the publication as cluster 17)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"139"	"139"	"57"	"200"	"32788292_57_200"	"hipc_inf_gene_sig_32788292_57.txt"	"hipc_inf_gene_sig_complete_32788292_57.txt"
