""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"method"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"exposure_process"	"disease_name"	"disease_stage"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"STAT1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"STAT1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"BST2"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"BST2"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"ND3"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"MT-ND3"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"USP18"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"USP18"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"HLA-B"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"HLA-B"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"HLA-A"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"HLA-A"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"SAMD9L"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"SAMD9L"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"PARP14"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"PARP14"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"PPP1R14B"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"PPP1R14B"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"RPLP0"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"RPLP0"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"RPS11"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"RPS11"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"ZFP36L2"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"ZFP36L2"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
""	"hipc_inf_gene_32788292_49"	"2020.08.14"	"hipc_inf_gene_32788292_49"	"PLSCR1"	"2021-02-15"	"COVID-19 infected patients and age/sex-matched healthy controls (Atlanta, Georgia)"	"23"	"94"	"years"	"12"	"Peripheral Blood Mononuclear Cells (PBMCs)"	"CL:2000001"	"CITE-seq"	"PLSCR1"	"N"	"gene expression"	"differentially expressed"	"COVID-19 patients vs healty, within single-cell PDC cluster (listed in the publication as cluster 10)"	"time of clinical onset"	"various"	"days"	"2697049"	"Occurrence of infectious disease"	"COVID-19"	"acute"	"32788292"	"2020-08-11"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7665312/"	"Table S4 Tab 2: DEG_healthy_vs_covid-19."	"-shortened version in Fig 4c"	"161"	"159"	"49"	"192"	"32788292_49_192"	"hipc_inf_gene_sig_32788292_49.txt"	"hipc_inf_gene_sig_complete_32788292_49.txt"
