""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"target_pathogen_taxonid"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_date"	"publication_reference_url"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"ATF3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"ATF3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"BCL2A1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"BCL2A1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"BCL6"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"BCL6"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"C2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"C2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"HMCES"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"HMCES"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"CD63"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"CD63"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"CEACAM1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"CEACAM1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"CEBPB"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"CEBPB"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"CLSTN3"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"CLSTN3"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"CXCL10"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"CXCL10"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"DNM1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"DNM1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"DSC2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"DSC2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"DYSF"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"DYSF"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"FCGR1A"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR1A"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"FCGR2B"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR2B"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"FCGR3A"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR3A"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"FGL2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"FGL2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"FPR1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"FPR1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"GAB2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"GAB2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"GBP2"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"GBP2"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"GCH1"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"GCH1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"HBB"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"HBB"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"HBD"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"HBD"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"HERC5"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"HERC5"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
""	"hipc_vac_gene_17651872_1"	"2007.07.27"	"hipc_vac_gene_17651872_1"	"HLX"	""	""	"18"	"32"	"years"	"24"	"peripheral blood mononuclear cell"	"CL:2000001"	"HLX1"	"N"	"gene expression"	"up"	"2d to 4d vs 0d"	"time of vaccination"	"2 to 4"	"days"	"VO:0004808"	""	"10245"	""	""	""	""	"17651872"	"2007"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"Suppl Table 1"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211276/bin/NIHMS29119-supplement-sup_tbl1.xls' target='_blank'>supplement-sup_tbl1.xls</a>"	""	"63"	"63"	"1"	"113"	"17651872_1_113"	"hipc_vac_gene_sig_17651872_1.txt"	"hipc_vac_gene_sig_complete_17651872_1.txt"
