""	"submission_name"	"submission_date"	"template_name"	"response_component"	"curation_date"	"cohort"	"age_min"	"age_max"	"age_units"	"number_subjects"	"tissue_type"	"tissue_type_term_id"	"response_component_original"	"is_model"	"response_behavior_type"	"response_behavior"	"comparison"	"baseline_time_event"	"time_point"	"time_point_units"	"exposure_material_id"	"additional_exposure_material"	"target_pathogen_taxonid"	"vaccine_year"	"adjuvant"	"route"	"scheduling"	"publication_reference_id"	"publication_reference_url"	"publication_date"	"signature_source"	"signature_source_url"	"comments"	"response_comp_orig_cnt"	"response_comp_cnt"	"sig_subm_id"	"sig_row_id"	"row_key"	"signature_file"	"signature_file_complete"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CCR7"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CCR7"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"FCGR3A"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR3A"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD44"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD44"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD58"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD58"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD68"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD68"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD74"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD74"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD80"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD80"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD83"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD83"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CDC42"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CDC42"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CD209"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CD209"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"DCSTAMP"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"DCSTAMP"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"FAS"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FAS"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"FCER1A"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FCER1A"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"FCER1G"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FCER1G"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"FCGR2A"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR2A"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"FCGR2B"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"FCGR2B"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"ICAM1"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ICAM1"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"ICOS"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"ICOS"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"LAMP3"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"LAMP3"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CCL20"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CCL20"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CCL19"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CCL19"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CCL18"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CCL18"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"SOD2"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"SOD2"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"TAP2"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TAP2"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"CCL17"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"CCL17"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"HSP90B1"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"HSP90B1"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"IRAK1"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"IRAK1"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"PYCARD"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"PYCARD"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
""	"hipc_vac_gene_17349694_10"	"2007.03.14"	"hipc_vac_gene_17349694_10"	"TICAM1"	""	""	"22"	"54"	"years"	""	"peripheral blood mononuclear cell"	"CL:2000001"	"TICAM1"	"N"	"gene expression"	"down"	"192h vs 0h"	"time of vaccination"	"192"	"hours"	"VO:0000271"	""	"263"	""	""	""	""	"17349694"	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17349694"	"2007"	"Fig 6"	"<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1986836/figure/F6/' target='_blank'>figure/F6</a>"	""	"33"	"33"	"10"	"138"	"17349694_10_138"	"hipc_vac_gene_sig_17349694_10.txt"	"hipc_vac_gene_sig_complete_17349694_10.txt"
